City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
229,Pringsewu,ID,2022-01-31 21:13:06,-5.3582,104.9744,73.08,95,100,1.7,overcast clouds
230,Tabas,IR,2022-01-31 21:13:07,33.5959,56.9244,48.45,25,93,2.75,overcast clouds
231,Burkburnett,US,2022-01-31 21:13:07,34.0979,-98.5706,72.32,33,20,4.0,few clouds
232,Russell,US,2022-01-31 21:10:02,32.3502,-85.1999,66.96,28,0,5.75,clear sky
233,Rio Das Ostras,BR,2022-01-31 21:13:08,-22.5269,-41.945,80.53,90,100,3.8,light rain
234,Panjab,AF,2022-01-31 21:13:08,34.388,67.0233,-7.69,75,2,4.38,clear sky
235,Itacare,BR,2022-01-31 21:13:09,-14.2775,-38.9967,80.19,81,5,6.85,clear sky
236,Walvis Bay,NA,2022-01-31 21:13:09,-22.9575,14.5053,70.09,79,100,7.25,overcast clouds
237,Xinyang,CN,2022-01-31 21:13:09,32.1228,114.0656,33.04,62,100,4.88,light snow
238,San Joaquin,US,2022-01-31 21:13:10,37.9333,-121.3011,63.99,61,0,9.22,clear sky
239,Pathein,MM,2022-01-31 21:13:10,16.7833,94.7333,62.67,68,87,4.45,overcast clouds
240,Chilca,PE,2022-01-31 21:13:11,-12.5211,-76.7372,78.96,77,25,7.4,scattered clouds
241,Trairi,BR,2022-01-31 21:13:11,-3.2778,-39.2689,80.01,77,40,12.19,scattered clouds
242,Batagay,RU,2022-01-31 21:13:11,67.6333,134.6333,-28.19,98,100,1.16,overcast clouds
243,Voznesenye,RU,2022-01-31 21:13:12,61.0106,35.4781,18.23,94,100,7.92,overcast clouds
244,Presidencia Roque Saenz Pena,AR,2022-01-31 21:13:12,-26.7852,-60.4388,103.75,8,52,9.91,broken clouds
245,Stornoway,GB,2022-01-31 21:13:13,58.2093,-6.3865,48.16,94,100,7.0,overcast clouds
246,Zhongxing,CN,2022-01-31 21:13:13,33.7039,118.6792,30.99,36,99,6.22,overcast clouds
247,Olinda,BR,2022-01-31 21:13:14,-8.0089,-34.8553,82.13,74,40,6.91,scattered clouds
248,Paro,BT,2022-01-31 21:13:14,27.4305,89.4133,32.49,94,100,0.89,light snow
249,Corinto,GR,2022-01-31 21:05:56,37.9407,22.9573,54.68,79,100,2.95,overcast clouds
250,Pevek,RU,2022-01-31 21:13:15,69.7008,170.3133,-16.67,96,100,0.11,overcast clouds
251,Heilbron,ZA,2022-01-31 21:13:15,-27.2812,27.9709,68.38,62,100,2.21,overcast clouds
252,Kodiak,US,2022-01-31 21:13:16,57.79,-152.4072,26.11,80,100,0.0,overcast clouds
253,Kochi,IN,2022-01-31 21:08:30,9.9399,76.2602,76.98,82,1,5.66,clear sky
254,Saskylakh,RU,2022-01-31 21:04:41,71.9167,114.0833,-28.52,100,91,2.06,overcast clouds
255,Karaton,ID,2022-01-31 21:13:17,-6.3424,106.1045,77.16,89,100,2.08,overcast clouds
256,Gualaceo,EC,2022-01-31 21:13:17,-2.9,-78.7833,62.26,85,100,2.66,moderate rain
257,Santiago Del Estero,AR,2022-01-31 21:13:17,-27.7951,-64.2615,99.01,17,26,3.09,scattered clouds
258,Nelidovo,RU,2022-01-31 21:13:18,56.2211,32.7774,23.92,99,100,1.59,overcast clouds
259,Zhangye,CN,2022-01-31 21:13:18,38.9342,100.4517,18.57,33,100,3.89,overcast clouds
260,Deputatskiy,RU,2022-01-31 21:13:19,69.3,139.9,-25.62,100,61,4.05,broken clouds
261,Aksu,CN,2022-01-31 21:13:20,41.1231,80.2644,26.46,44,10,3.87,clear sky
262,Tuatapere,NZ,2022-01-31 21:13:20,-46.1333,167.6833,68.83,73,50,1.79,scattered clouds
263,Kulhudhuffushi,MV,2022-01-31 21:13:20,6.6221,73.07,81.72,72,0,10.69,clear sky
264,Urupes,BR,2022-01-31 21:13:21,-21.2017,-49.29,71.33,93,100,4.45,overcast clouds
265,Pangody,RU,2022-01-31 21:13:21,65.85,74.4859,-11.49,100,100,5.7,overcast clouds
266,Sabha,LY,2022-01-31 21:13:22,27.0377,14.4283,50.95,43,0,7.31,clear sky
267,Nalut,LY,2022-01-31 21:13:22,30.3333,10.85,48.27,37,28,9.93,scattered clouds
268,Sangar,RU,2022-01-31 21:13:23,63.9242,127.4739,-37.26,100,100,0.87,overcast clouds
269,Teguise,ES,2022-01-31 21:13:23,29.0605,-13.564,66.42,46,0,13.8,clear sky
270,Murovani Kurylivtsi,UA,2022-01-31 21:13:24,48.7235,27.5189,27.93,90,100,7.56,overcast clouds
271,Kothapet,IN,2022-01-31 21:14:24,19.3333,79.4833,66.42,30,59,2.24,broken clouds
272,Anadyr,RU,2022-01-31 21:14:25,64.75,177.4833,9.1,72,0,13.42,clear sky
273,Fairbanks,US,2022-01-31 21:09:44,64.8378,-147.7164,-6.75,70,0,0.0,clear sky
274,Kpandae,GH,2022-01-31 21:14:25,8.4689,-0.0113,82.83,11,100,5.66,overcast clouds
275,Namibe,AO,2022-01-31 21:14:26,-15.1961,12.1522,72.5,74,94,8.37,overcast clouds
276,Gold Coast,AU,2022-01-31 21:11:09,-28.0,153.4333,81.37,83,71,5.01,broken clouds
277,Ust-Nera,RU,2022-01-31 21:14:26,64.5667,143.2,-12.12,100,100,1.12,overcast clouds
278,Bukachacha,RU,2022-01-31 21:14:27,52.9833,116.9167,-16.96,98,13,3.69,few clouds
279,Batemans Bay,AU,2022-01-31 21:14:27,-35.7167,150.1833,72.19,91,7,2.26,clear sky
280,Laplace,US,2022-01-31 21:14:24,30.0666,-90.4801,71.1,51,100,8.99,overcast clouds
281,Bowen,AU,2022-01-31 21:14:28,-20.0167,148.2333,79.99,80,18,4.79,few clouds
282,Lata,PT,2022-01-31 21:13:30,40.1629,-8.3327,45.05,68,0,3.71,clear sky
283,Ambilobe,MG,2022-01-31 21:14:28,-13.2,49.05,74.43,93,86,2.15,overcast clouds
284,Buwenge,UG,2022-01-31 21:14:29,0.6422,33.1744,67.64,76,100,3.15,overcast clouds
285,Noyabrsk,RU,2022-01-31 21:14:29,63.1994,75.4507,5.63,96,99,7.83,overcast clouds
286,Port Elizabeth,ZA,2022-01-31 21:10:33,-33.918,25.5701,75.09,93,100,6.69,overcast clouds
287,Clyde River,CA,2022-01-31 21:10:03,70.4692,-68.5914,-30.77,68,0,3.44,haze
288,Katherine,AU,2022-01-31 21:14:30,-14.4667,132.2667,75.52,88,100,2.3,overcast clouds
289,Xuddur,SO,2022-01-31 21:14:30,4.1213,43.8894,72.86,72,51,17.0,broken clouds
290,Majene,ID,2022-01-31 21:14:31,-3.5403,118.9707,77.16,82,100,7.29,overcast clouds
291,Itarema,BR,2022-01-31 21:14:31,-2.9248,-39.9167,80.8,78,21,15.41,few clouds
292,Nakusp,CA,2022-01-31 21:14:32,50.2499,-117.8023,39.54,52,50,4.61,scattered clouds
293,Oranjemund,NA,2022-01-31 21:14:32,-28.55,16.4333,67.6,83,0,4.21,clear sky
294,Big Rapids,US,2022-01-31 21:14:32,43.6981,-85.4837,30.74,71,100,8.05,overcast clouds
295,Santo Domingo,DO,2022-01-31 21:14:33,18.5001,-69.9886,80.92,74,75,1.99,broken clouds
296,Turukhansk,RU,2022-01-31 21:10:58,65.8167,87.9833,10.33,94,100,13.04,light snow
297,Praia Da Vitoria,PT,2022-01-31 21:14:33,38.7333,-27.0667,59.76,85,45,20.47,scattered clouds
298,Along,IN,2022-01-31 21:14:34,28.1667,94.7667,46.45,94,83,1.14,broken clouds
299,Sao Gabriel Da Cachoeira,BR,2022-01-31 21:14:34,-0.1303,-67.0892,82.87,71,95,1.16,overcast clouds
300,Bani Walid,LY,2022-01-31 21:14:34,31.7566,13.9942,52.59,35,36,11.34,scattered clouds
301,Tchibanga,GA,2022-01-31 21:14:35,-2.85,11.0333,72.61,92,88,2.48,overcast clouds
302,Rawson,AR,2022-01-31 21:14:35,-43.3002,-65.1023,76.21,24,80,8.37,broken clouds
303,Bintulu,MY,2022-01-31 21:14:36,3.1667,113.0333,77.0,87,91,4.05,heavy intensity rain
304,Ajdabiya,LY,2022-01-31 21:14:36,30.7554,20.2263,55.31,75,10,10.09,clear sky
305,El Cobre,CU,2022-01-31 21:14:36,20.0489,-75.9469,78.24,61,40,16.11,scattered clouds
306,Mountrath,IE,2022-01-31 21:14:37,52.9989,-7.4728,47.79,84,100,15.28,overcast clouds
307,Toamasina,MG,2022-01-31 21:14:37,-18.1667,49.3833,75.2,88,20,6.91,few clouds
308,Ballina,AU,2022-01-31 21:14:38,-28.8667,153.5667,76.78,92,21,3.51,few clouds
309,Cayenne,GF,2022-01-31 21:14:38,4.9333,-52.3333,81.09,82,40,3.0,scattered clouds
310,Korampallam,IN,2022-01-31 21:14:38,8.7667,78.1,76.73,80,0,8.86,clear sky
311,Buta,CD,2022-01-31 21:14:39,2.7858,24.73,72.12,40,62,3.13,broken clouds
312,Penaflor,CL,2022-01-31 21:14:39,-33.6167,-70.9167,89.49,34,0,12.86,clear sky
313,Valdosta,US,2022-01-31 21:13:00,30.8327,-83.2785,69.39,32,0,3.44,clear sky
314,Gwadar,PK,2022-01-31 21:14:40,25.1216,62.3254,71.49,68,0,4.74,clear sky
315,Jacareacanga,BR,2022-01-31 21:14:40,-6.2222,-57.7528,80.69,88,100,1.66,overcast clouds
316,Leopoldshohe,DE,2022-01-31 21:14:40,52.0125,8.6983,38.08,91,100,8.28,overcast clouds
317,Te Anau,NZ,2022-01-31 21:14:41,-45.4167,167.7167,63.0,73,82,1.12,broken clouds
318,Sorong,ID,2022-01-31 21:14:41,-0.8833,131.25,79.54,77,86,16.22,overcast clouds
319,Kysyl-Syr,RU,2022-01-31 21:15:42,63.8986,122.7617,-30.71,100,52,3.94,broken clouds
320,Necochea,AR,2022-01-31 21:15:42,-38.5473,-58.7368,70.03,39,100,7.05,overcast clouds
321,Amberieu-En-Bugey,FR,2022-01-31 21:15:43,45.9589,5.3432,40.46,91,79,9.26,broken clouds
322,Coahuayana,MX,2022-01-31 21:13:27,18.7333,-103.6833,90.88,46,0,7.27,clear sky
323,Tibagi,BR,2022-01-31 21:15:43,-24.5094,-50.4136,77.68,70,8,3.62,clear sky
324,Camrose,CA,2022-01-31 21:15:06,53.0168,-112.8353,6.53,60,100,20.24,overcast clouds
325,Arlit,NE,2022-01-31 21:15:44,18.7369,7.3853,59.02,17,0,9.1,clear sky
326,Yoichi,JP,2022-01-31 21:15:45,43.2039,140.7703,16.77,70,62,9.82,broken clouds
327,Gulu,UG,2022-01-31 21:15:45,2.7746,32.299,74.73,52,99,7.45,overcast clouds
328,Chokurdakh,RU,2022-01-31 21:15:46,70.6333,147.9167,-17.81,97,100,1.97,overcast clouds
329,Leningradskiy,RU,2022-01-31 21:15:46,69.3833,178.4167,-18.69,95,31,8.59,scattered clouds
330,Svetlaya,RU,2022-01-31 21:11:15,46.5389,138.3297,5.86,74,10,9.91,clear sky
331,Hit,IQ,2022-01-31 21:15:46,33.6416,42.8251,48.38,76,100,9.28,overcast clouds
332,Udachnyy,RU,2022-01-31 21:15:47,66.4167,112.4,-35.0,100,84,3.44,broken clouds
333,Pochutla,MX,2022-01-31 21:15:47,15.7432,-96.4661,85.82,50,0,12.17,clear sky
334,Warka,PL,2022-01-31 21:15:48,51.7843,21.1909,32.92,80,100,5.41,overcast clouds
335,Calvia,ES,2022-01-31 21:15:49,39.5657,2.5062,50.41,78,26,16.84,scattered clouds
336,Damara,CF,2022-01-31 21:15:50,4.9608,18.7035,76.73,21,57,2.26,broken clouds
337,Belyy Yar,RU,2022-01-31 21:05:09,53.6039,91.3903,-22.11,82,58,0.0,mist
338,Tazovskiy,RU,2022-01-31 21:15:50,67.4667,78.7,-2.13,98,100,6.53,overcast clouds
339,Kaeo,NZ,2022-01-31 21:15:50,-35.1,173.7833,71.33,89,100,14.76,overcast clouds
340,Massaguet,TD,2022-01-31 21:15:51,12.4755,15.4365,68.67,13,2,13.76,clear sky
341,Niquelandia,BR,2022-01-31 21:15:51,-14.4739,-48.4597,73.63,91,100,1.07,overcast clouds
342,Hamilton,US,2022-01-31 21:15:52,39.1834,-84.5333,42.24,54,0,3.0,clear sky
343,Tuscaloosa,US,2022-01-31 21:14:56,33.2098,-87.5692,67.89,31,0,5.75,clear sky
344,Guanica,PR,2022-01-31 21:15:52,17.9716,-66.908,82.15,68,18,4.0,few clouds
345,Phuket,TH,2022-01-31 21:15:53,8.0,98.25,77.22,88,75,2.3,broken clouds
346,Katobu,ID,2022-01-31 21:15:53,-4.9408,122.5276,74.97,89,98,6.29,overcast clouds
347,Santa Helena,BR,2022-01-31 21:15:54,-2.2311,-45.3,78.58,84,91,3.71,overcast clouds
348,Nhamunda,BR,2022-01-31 21:15:54,-2.1861,-56.7131,83.21,72,66,3.49,broken clouds
349,Monrovia,LR,2022-01-31 21:15:54,6.3005,-10.7969,79.86,86,15,8.61,few clouds
350,Sao Joao Da Barra,BR,2022-01-31 21:15:55,-21.6403,-41.0511,82.49,90,96,6.55,moderate rain
351,Ziro,IN,2022-01-31 21:15:55,27.6333,93.8333,31.48,94,59,1.36,broken clouds
352,Ossora,RU,2022-01-31 21:15:56,59.2353,163.0719,19.76,94,100,18.14,snow
353,Barra Do Corda,BR,2022-01-31 21:15:56,-5.5,-45.25,78.42,89,11,2.39,few clouds
354,Tonota,BW,2022-01-31 21:15:57,-21.4833,27.4833,72.34,63,44,10.0,scattered clouds
355,Sitrah,BH,2022-01-31 21:15:57,26.1547,50.6206,66.2,70,0,3.0,clear sky
356,Raudeberg,NO,2022-01-31 21:15:58,61.9875,5.1352,31.87,90,100,1.99,overcast clouds
357,Nabire,ID,2022-01-31 21:15:58,-3.3667,135.4833,73.9,89,100,1.43,overcast clouds
358,Bairiki,KI,2022-01-31 21:15:59,1.3292,172.9752,84.2,79,40,12.66,scattered clouds
359,Hope,US,2022-01-31 21:15:59,33.6671,-93.5916,69.15,41,5,7.81,clear sky
360,Champerico,GT,2022-01-31 21:15:59,14.3,-91.9167,86.54,61,6,12.15,clear sky
361,Namatanai,PG,2022-01-31 21:16:00,-3.6667,152.4333,79.39,81,100,2.73,light rain
362,Naze,JP,2022-01-31 21:16:00,28.3667,129.4833,52.23,67,36,7.61,scattered clouds
363,Krapkowice,PL,2022-01-31 21:17:01,50.4752,17.9654,33.44,92,100,4.43,overcast clouds
364,Mkushi,ZM,2022-01-31 21:17:01,-13.6202,29.3939,61.05,97,12,2.44,few clouds
365,Benjamin Constant,BR,2022-01-31 21:17:02,-4.3831,-70.0311,91.53,55,40,2.3,scattered clouds
366,Haines Junction,CA,2022-01-31 21:17:02,60.7522,-137.5108,-14.85,64,95,1.14,overcast clouds
367,Kundiawa,PG,2022-01-31 21:17:03,-6.0167,144.9667,62.2,96,100,1.59,overcast clouds
368,Yar-Sale,RU,2022-01-31 21:17:03,66.8333,70.8333,-15.83,100,93,5.44,overcast clouds
369,Dakar,SN,2022-01-31 21:17:04,14.6937,-17.4441,72.48,83,99,9.22,dust
370,Puerto Escondido,MX,2022-01-31 21:17:04,15.85,-97.0667,86.83,58,20,11.5,few clouds
371,San Quintin,MX,2022-01-31 21:17:04,30.4833,-115.95,64.92,50,66,10.2,broken clouds
372,Cockburn Town,TC,2022-01-31 21:15:19,21.4612,-71.1419,72.9,75,99,23.71,overcast clouds
373,Cancun,MX,2022-01-31 21:15:32,21.1743,-86.8466,71.53,60,75,11.5,broken clouds
374,Dauriya,RU,2022-01-31 21:17:05,49.9333,116.8667,-24.9,100,49,2.53,scattered clouds
375,Chirkey,RU,2022-01-31 21:17:06,42.9613,46.9787,32.95,66,100,2.93,overcast clouds
376,Tadine,NC,2022-01-31 21:17:06,-21.55,167.8833,78.08,87,100,0.78,overcast clouds
377,Itoman,JP,2022-01-31 21:17:07,26.1247,127.6694,59.02,74,75,6.91,broken clouds
378,Ginir,ET,2022-01-31 21:17:07,7.1333,40.7,58.01,17,100,5.48,overcast clouds
379,Panama City,PA,2022-01-31 21:16:01,8.9936,-79.5197,88.18,54,40,4.0,scattered clouds
380,Ontario,US,2022-01-31 21:16:05,34.0633,-117.6509,68.0,39,75,1.99,haze
381,Wichita Falls,US,2022-01-31 21:17:08,33.9137,-98.4934,72.41,32,0,6.91,clear sky
382,Sobolevo,RU,2022-01-31 21:17:08,54.4299,31.8996,24.78,98,100,3.85,snow
383,Norman Wells,CA,2022-01-31 21:17:09,65.282,-126.8329,5.04,72,100,16.11,light snow
384,Port Lincoln,AU,2022-01-31 21:15:05,-34.7333,135.8667,63.97,73,43,18.01,scattered clouds
385,Puerto Ayacucho,VE,2022-01-31 21:17:09,5.6639,-67.6236,94.78,23,58,6.2,broken clouds
386,Sikeston,US,2022-01-31 21:17:10,36.8767,-89.5879,58.89,38,0,9.22,clear sky
387,Maple Creek,CA,2022-01-31 21:15:05,49.9168,-109.4848,11.97,79,100,27.63,overcast clouds
388,Rio Grande,BR,2022-01-31 21:17:10,-32.035,-52.0986,78.91,77,29,20.09,scattered clouds
389,Bafq,IR,2022-01-31 21:17:11,31.6128,55.4107,50.14,28,68,3.58,broken clouds
390,Lagoa,PT,2022-01-31 21:17:11,39.05,-27.9833,58.64,77,21,24.18,few clouds
391,Iqaluit,CA,2022-01-31 21:17:12,63.7506,-68.5145,-27.31,74,20,1.99,few clouds
392,Pho Chai,TH,2022-01-31 21:17:12,16.3283,103.7703,72.09,68,57,8.75,broken clouds
393,Abu Ghosh,IL,2022-01-31 21:17:13,31.8059,35.1093,44.15,84,74,8.14,broken clouds
394,Fort Pierce,US,2022-01-31 21:17:13,27.4467,-80.3256,69.1,48,0,1.99,clear sky
395,Bisho,ZA,2022-01-31 21:17:13,-32.8472,27.4422,71.89,70,100,1.86,overcast clouds
396,Svetlogorsk,BY,2022-01-31 21:17:14,52.6333,29.7333,25.36,91,100,12.5,overcast clouds
397,Kaohsiung,TW,2022-01-31 21:16:40,22.6163,120.3133,64.35,80,75,1.01,broken clouds
398,Zakamensk,RU,2022-01-31 21:17:14,50.3741,103.2863,-13.36,96,21,3.15,few clouds
399,Smidovich,RU,2022-01-31 21:17:15,48.6,133.8167,-24.43,100,66,0.69,broken clouds
400,Bodden Town,KY,2022-01-31 21:17:15,19.2833,-81.25,77.0,59,40,8.99,scattered clouds
401,Key West,US,2022-01-31 21:15:11,24.5557,-81.7826,66.99,52,0,11.5,clear sky
402,Begoro,GH,2022-01-31 21:17:16,6.3871,-0.3774,71.69,31,100,4.18,overcast clouds
403,Pangnirtung,CA,2022-01-31 21:17:16,66.1451,-65.7125,-27.4,75,20,0.0,few clouds
404,Huarmey,PE,2022-01-31 21:15:49,-10.0681,-78.1522,74.59,76,100,10.02,overcast clouds
405,Surt,LY,2022-01-31 21:17:17,31.2089,16.5887,56.23,45,0,14.32,clear sky
406,Jambi,ID,2022-01-31 21:17:17,-1.6,103.6167,73.35,97,93,2.48,overcast clouds
407,Boyolangu,ID,2022-01-31 21:17:18,-8.1181,111.8935,74.55,91,100,3.78,overcast clouds
408,Puerto Baquerizo Moreno,EC,2022-01-31 21:17:18,-0.9,-89.6,81.59,65,75,10.36,broken clouds
409,Richards Bay,ZA,2022-01-31 21:18:19,-28.783,32.0377,75.99,80,12,9.93,few clouds
410,Ancud,CL,2022-01-31 21:18:19,-41.8697,-73.8203,63.43,66,2,10.78,clear sky
411,Sur,OM,2022-01-31 21:18:20,22.5667,59.5289,72.54,62,0,5.93,clear sky
412,Mogok,MM,2022-01-31 21:18:20,22.9167,96.5,48.0,66,0,2.26,clear sky
413,Sunrise Manor,US,2022-01-31 21:18:20,36.2111,-115.0731,65.35,16,0,0.0,clear sky
414,Kuntaur,GM,2022-01-31 21:18:21,13.6667,-14.8833,88.68,10,100,7.36,overcast clouds
415,Hirara,JP,2022-01-31 21:18:22,24.8,125.2833,65.07,63,100,14.32,overcast clouds
416,Talcahuano,CL,2022-01-31 21:18:22,-36.7167,-73.1167,69.48,49,0,14.97,clear sky
417,Brightwater,NZ,2022-01-31 21:18:22,-41.3833,173.1167,77.86,80,96,2.46,overcast clouds
418,Lorengau,PG,2022-01-31 21:18:23,-2.0226,147.2712,77.58,91,100,11.88,moderate rain
419,Puerto Carreno,CO,2022-01-31 21:18:23,6.189,-67.4859,94.98,34,40,9.22,scattered clouds
420,Saquarema,BR,2022-01-31 21:18:24,-22.92,-42.5103,80.64,88,100,5.08,overcast clouds
421,Port Hedland,AU,2022-01-31 21:18:24,-20.3167,118.5667,82.45,89,100,14.97,overcast clouds
422,Erzin,TR,2022-01-31 21:18:24,36.9559,36.2,43.52,85,100,3.65,overcast clouds
423,Lisala,CD,2022-01-31 21:18:25,2.15,21.5167,73.13,34,80,0.76,broken clouds
424,Vila Velha,BR,2022-01-31 21:18:25,-20.3297,-40.2925,79.95,92,75,1.99,broken clouds
425,Slidell,US,2022-01-31 21:18:26,30.2752,-89.7812,70.16,47,0,1.99,clear sky
426,Abha,SA,2022-01-31 21:18:26,18.2164,42.5053,55.65,58,0,9.22,clear sky
427,Santo Antonio Do Ica,BR,2022-01-31 21:18:26,-3.1022,-67.9397,83.48,70,100,2.77,overcast clouds
428,Miramar,US,2022-01-31 21:18:27,25.9873,-80.2323,70.02,52,75,9.22,broken clouds
429,Viljoenskroon,ZA,2022-01-31 21:18:27,-27.2084,26.9485,67.33,79,98,2.48,overcast clouds
430,Leogane,HT,2022-01-31 21:18:28,18.5108,-72.6339,79.0,68,42,6.91,scattered clouds
431,Isangel,VU,2022-01-31 21:18:28,-19.55,169.2667,80.71,94,100,5.75,moderate rain
432,Algiers,DZ,2022-01-31 21:18:27,36.7525,3.042,49.82,76,0,5.75,clear sky
433,Korla,CN,2022-01-31 21:18:29,41.7597,86.1469,23.22,54,71,3.09,broken clouds
434,Sabang,ID,2022-01-31 21:14:39,5.8933,95.3214,81.72,74,98,10.13,overcast clouds
435,Nanakuli,US,2022-01-31 21:18:29,21.3906,-158.1547,78.75,57,75,5.75,broken clouds
436,Ughelli,NG,2022-01-31 21:18:30,5.4899,6.0074,74.84,60,5,3.6,clear sky
437,Ahipara,NZ,2022-01-31 21:18:30,-35.1667,173.1667,68.9,92,100,14.54,light rain
438,Beringovskiy,RU,2022-01-31 21:18:31,63.05,179.3167,-2.85,91,99,16.82,overcast clouds
439,Keti Bandar,PK,2022-01-31 21:18:31,24.1447,67.4497,70.92,86,0,11.32,clear sky
440,Alofi,NU,2022-01-31 21:18:32,-19.0595,-169.9187,80.49,74,75,5.75,light intensity shower rain
441,Mahebourg,MU,2022-01-31 21:18:32,-20.4081,57.7,79.25,83,75,18.41,broken clouds
442,Mercedes,AR,2022-01-31 21:18:32,-34.6515,-59.4307,80.85,25,8,11.81,clear sky
443,Dzaoudzi,YT,2022-01-31 21:18:33,-12.7887,45.2699,80.49,89,0,5.75,clear sky
444,Grindavik,IS,2022-01-31 21:18:33,63.8424,-22.4338,41.47,81,75,27.63,broken clouds
445,Ukholovo,RU,2022-01-31 21:18:34,53.7929,40.4892,32.77,95,100,14.32,light snow
446,Soyo,AO,2022-01-31 21:18:34,-6.1349,12.3689,79.09,86,98,6.8,overcast clouds
447,Udomlya,RU,2022-01-31 21:18:34,57.8794,34.9925,23.14,97,100,4.9,overcast clouds
448,Stromness,GB,2022-01-31 21:17:18,58.965,-3.296,42.76,96,100,19.46,moderate rain
449,Marfino,RU,2022-01-31 21:18:35,55.7028,37.3822,31.95,97,100,4.47,snow
450,Soure,BR,2022-01-31 21:18:35,-0.7167,-48.5233,77.85,86,100,9.89,moderate rain
451,Mana,GF,2022-01-31 21:18:36,5.6592,-53.7767,79.3,77,96,9.71,overcast clouds
452,Coihaique,CL,2022-01-31 21:13:59,-45.5752,-72.0662,60.75,55,75,12.66,broken clouds
453,Seminole,US,2022-01-31 21:18:36,28.7086,-81.2081,71.38,36,0,1.99,clear sky
454,Milkovo,RU,2022-01-31 21:18:37,54.7167,158.6167,14.52,96,100,5.61,light snow
455,Vestmannaeyjar,IS,2022-01-31 21:19:37,63.4427,-20.2734,42.15,77,100,34.18,overcast clouds
